OBJECTID,Type,Lien,Nom,NUM_INDEX,SUPERFICIE,PROPRIETE,GESTION,COMPETENCE,TYPO1,TYPO2
3801,,,,,0.16749440577825012,,,,,
3802,,,,,1.7185927534521133,,,,,
3803,,,,,0.15138914704773487,,,,,
3804,Parc,de,Bordeaux,0007-000,0.5536618700151519,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3805,Place,,Grovehill,1641-507,0.206939045587687,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
3806,Parc,,Macdonald,0172-000,3.235515431953811,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3807,Parc,,Leduc,0163-000,0.2322835450513263,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3808,Parc,,Mackenzie-King,0138-000,5.623448018750471,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3809,,,École Élan,,0.2089800584960078,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3810,,,École F.A.C.E,,0.11896137707916891,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3811,,,Palmieri,1641-815,0.12214758714815244,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3812,Espace,,Jean-Blais,1177-000,0.025938583115179485,Institutionnel,Autre,Privé,Espace voirie,Îlot de voirie
3813,,,Persillier / L'acadie,1069-000,1.0429630219096115,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Autre espace vert,Parc écran
3814,Parc,,Marie-Gérin-Lajoie,0513-000,1.4897105940432251,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3815,Parc-nature,du,Bois-de-Saraguay,9542-000,3.7159581810206808,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
3816,Parc-nature,du,Bois-de-Saraguay,9542-000,8.902973107662515,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
3817,Parc,,Daniel-Johnson,0699-000,8.028971267666718,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3818,,,Notre-Dame / Françoise-Langlois,1641-062,0.09459452480134938,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3819,Place,,Pierre-Maguet,1641-034,0.0044034999002525894,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3820,,,Robert-Stephenson / 19e Av.,0884-000,1.8802734599800741,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
3821,,,Robert-Stephenson / 19e Av.,0884-000,1.0629329955082234,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
3822,Parc,,Yvonne-Audet,1015-000,0.20333860984824023,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
3823,Cimetière,,Congrégation Shaar Hashomayim,1816-001,2.5781181078962505,Privé,Autre,Privé,Autre espace vert,Cimetière
3824,Parc,,Pont-Ahuntsic,1050-000,0.7197709270792979,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3825,,,Michelle- Le Normand,1641-105,0.04882756480180604,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3826,Parc,,Lucille-Teasdale,0104-000,0.5846082814253639,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3827,Parc,d',Auteuil,0412-000,2.701227089981755,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3828,Parc,,Saint-Alphonse,0414-000,3.14572105091129,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3829,,,Brousseau / Gouin,0870-001,0.08859470860974848,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3830,,,Louis-Joseph-Gauthier,1641-816,0.12378411514964353,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3831,,,Yves-Thériault / Sherbrooke,1122-000,1.6108513445054233,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3832,,,Yves-Thériault / Sherbrooke,1122-000,0.22913638107697631,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3833,Place,,Édouard-Kelly,1641-028,0.025430537200036775,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3834,Parc,,Anna-Adam,1181-000,0.1825170757523317,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
3835,Parc,,Sainte-Odile,0006-000,7.5236920264658345,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3836,,,Victoria / Grosvenor / Roslyn,1142-000,0.05956536365140005,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Passage
3837,,,Prieur,1641-036,0.16067616574282378,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3838,,,Prieur,1641-036,0.09232103670839598,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3839,,,Côte-Saint-Luc / Hampton,0641-000,0.02108475613042723,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Îlot de verdure
3840,Parc,,Warren-Allmand,0161-000,1.7563301156226292,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3841,Place,du,6-Décembre-1989,0203-000,0.23012761291751496,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Îlot de verdure
3842,,,Clanranald / Snowdon,1641-174,0.009197723599764382,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Îlot de voirie
3843,Parc,de,Dunkerque,0149-000,1.0792160651987561,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3844,Parc,,Morgan,0077-000,1.9162903515391227,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3845,Parc,,Jules-Crépeau,0859-000,0.09752167099710679,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3846,Place,de,Nevers,1641-432,0.060827596551450626,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3847,Place,,Jacques-Lemaistre,1641-429,0.016713524799616745,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3848,,,Saint-François-D'assise / Gouin,0870-002,0.03681631577882699,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3849,Parc,,Albert-Malouf,1175-000,0.056957276302586006,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3850,Parc,,Louis-Hébert,0021-000,1.2939324643010628,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3851,Parc,,Herbert-Outerbridge,0177-000,0.3222174075045827,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3852,,,Côte-Saint-Luc / Kensington,0174-000,0.18098442810056492,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3853,Parc,,William-Bowie,0179-000,1.4507700201081315,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3854,,,Victoria / Grosvenor / Roslyn,1142-000,0.01758193127746941,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Espace voirie,Passage
3855,,,Marseille De /Carignan De,1641-103,0.04295271820043497,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Îlot de voirie
3856,,,Dickson / Monsabré,0104-002,0.11923974705339456,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
3857,Parc,,Lalande,2712-000,0.1284565500588043,Ville de Montréal,Pierrefonds-Roxboro,Arrondissement,Parc d'arrondissement,Parc de voisinage
3858,,,Bout-De-L'ile,0714-000,0.14639264824646497,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3859,,,Olympia / Port-Royal,1641-421,0.08896211119893552,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3860,,,Bout-De-L'ile,0714-000,0.3228984627504074,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3861,Parc,,Pehr-Kalm,0924-000,3.168670942570963,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3862,Parc,,Benny,0159-000,3.607557844583753,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3863,,,École Jeanne-Mance,,3.06168057068628,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3864,,,École Lambert-Closse,,0.20444820736601688,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3865,,,École Lanaudière,,0.14380349913568702,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3866,,,École Laurier,,0.1806864811147216,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3867,Parc,,Victoria-Girard,1010-000,0.33338206696485895,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3868,Parc,,Rosaire-Prieur,0680-000,0.2965079068436625,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3869,Place,,Joseph-Michaud,1641-010,0.08664895959940228,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3870,Place,,Georges-Monarque,1641-024,0.033879305655475894,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3871,Place,,Alphonse-Paré,1641-022,0.01073986560008409,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3872,Parc,,Paul-Doyon,0527-000,0.13509200122985865,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3873,,,Prieur,1641-036,0.10459604045615299,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3874,,,Prieur,1641-036,0.02841798488977428,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3875,Parc,,Martin / Bois-De-Saraguay,0957-000,1.0560587682307643,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3876,Parc,,Sault-Au-Récollet,0023-000,1.1466092667170058,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3877,Parc,,Tiohtià:ke Otsira'kéhne,1810-200,22.711920432106083,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc urbain
3878,Place,,Louis-Veuillot,1641-495,0.033736033750841644,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Îlot de voirie
3879,Parc,,Richard-Wilson-Smith,1164-000,0.27384514433078955,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de voisinage
3880,Parc,,Sault-Au-Récollet,0023-000,2.2777312320587417,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3881,Parc,,Rosanne-Laflamme,1103-000,0.2532512115183132,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3882,Parc,,Lefebvre,0002-000,1.1601092756162317,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3883,,,Institut Albert-Prévost,1801-002,0.7474937690790174,Institutionnel,Autre,Privé,Autre espace vert,Espace institutionnel
3884,Parc,,Acadie / Place De L'acadie,0010-001,0.14210707810344325,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3885,Parc-nature,de l',Île-de-la-Visitation,9541-000,0.014578428551779848,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
3886,,,Collège De Bois-De- Boulogne,1860-012,3.458088404086316,Institutionnel,Autre,Privé,Autre espace vert,Espace sportif
3887,,,Beausoleil No 710,1641-049,0.014688507600227638,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3888,Parc,,François-Vaillancourt,0703-000,2.091916623660108,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3889,Parc,de,Saint-Aloysius,0059-000,0.7425783085878265,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3890,,,Coffee,0523-000,0.85337308250957,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de voisinage
3891,Parc,du,Vaisseau-d'Or,1266-000,1.005871810887337,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3892,Place,,Raoul-Jobin,1641-045,0.08319110420215886,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3893,,,Armand-Chaput / 6e Rue,1137-000,0.0951983075249974,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Autre espace vert,Espace vert
3894,,,Rampe De Mise A L'eau,1027-000,3.388431775457941,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
3895,Parc,,Annette-Vennat-Courchesne,1106-000,0.0968920446982566,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3896,Parc,de l',Alose,0996-000,0.08017045012972701,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Îlot de verdure
3897,,,24e Av. Pat,1641-132,0.008053439850079886,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3898,,,Drouart,1641-454,0.06495531849997253,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3899,,,Cedar (Crescent) / Landsdowne,0152-000,0.018886487519332265,Ville de Montréal,Westmount,Arrondissement,Espace voirie,Passage
3900,Parc,,"Jean-Brillant
",0509-000,1.4633012519011641,Ville de Montréal,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,Parc d'arrondissement,Parc de quartier
3901,Parc,,Toto-Bissainthe,0576-000,0.10151363001413029,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3902,,,Gérald-Godin (Métro Mont-Royal),0571-264,0.28110523884013333,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Place publique
3903,Parc,,Jeanne-Mance,0224-000,2.567424029794268,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc métropolitain
3904,Parc,,Wolfred-Nelson,1162-000,1.5707449047102229,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de voisinage
3905,Parc,,Saint-Simon-Apôtre,0011-000,3.1972793328181117,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3906,Parc,,Camille,0931-000,0.7168380332144765,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de voisinage
3907,Parc,de,Mésy,0004-000,2.0209132646204813,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3908,Place,,Deschamps,1641-038,0.13658586464154032,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Place publique
3909,,,Gilles-Hocquart,1641-450,0.06998792415019993,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Îlot de voirie
3910,,,Jean-Jacques-Olier,0332-000,0.09651148636186288,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3911,,,Emile-Nelligan,0650-000,0.10116427239261733,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3912,,,Emile-Nelligan,0650-000,0.03268456744130987,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3913,Parc,,Louis-Reitman,1139-000,0.06621276911586137,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3914,Parc,,Palomino-Brind'amour,0649-000,0.2945122774982708,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3915,Parc,,Hirsch-Wolofsky,0913-000,0.029491636331982582,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3916,,,Duluth / Laval,1072-000,0.014949168646165622,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Place publique
3917,Parc,,Olivier-Guimond,0095-000,0.2718662100532416,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3918,,,Guillaume-Couture,0493-000,1.2549424706554766,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3919,,,René-Masson,0980-000,10.163581905575022,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3920,,,Gilbert-Barbier,1641-984,0.02013387754960771,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Espace voirie,Îlot de voirie
3921,Parc,,Marguerite-Bourgeoys (P.-A.-T.),0713-000,0.24777159645368807,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3922,,,Saint-Denis / Villeneuve,0659-000,0.010301574205088348,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Place publique
3923,Parc,,Albert-Saint-Martin,0237-000,0.14085541962412065,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3924,,du,Fort-de-Pointe-aux-Trembles,1140-000,0.15010918013206415,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
3925,,,Soccerplexe Catalogna,,0.8858063188411347,Privé,Autre,Privé,Autre espace vert,Espace sportif
3926,,,Lieu Historique National du Canada du-Canal-de-Lachine,1840-000,0.3106878099893976,Institutionnel,Autre,Gouvernement du Canada,Autre espace vert,Espace institutionnel
3927,Parc,,Grovehill,2396-000,3.804572120392301,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
3928,Parc,,Kirkland,2397-000,1.0548288744220589,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
3929,Parc,,Kirkland,2397-000,1.4129192024089519,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
3930,Parc ,de la ,55e Avenue et Victoria,2432-000,0.058542486645163844,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Îlot de verdure
3931,Parc,,Francis-Daoust,2408-000,0.08660731300896138,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
3932,Aire d'exercice,pour,Chiens,2431-000,0.2641433490855381,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
3933,Parc,,Curé-Provost,2407-000,0.2507347914178091,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de voisinage
3934,Parc,,Hilda-Ramacière,0331-000,0.2749068351211762,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3935,Place,,Lepailleur,0120-000,0.10018737374907953,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
3936,Parc,,Saint-Benoît,0012-000,3.953883852327378,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3937,Parc,,Curotte,0815-001,0.9365960889190192,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Îlot de verdure
3938,,des,Peintres-De-La-Montée-Saint-Michel,1062-000,0.2301167864105405,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Espace voirie,Passage
3939,Parc,,Nicolas-Viel,0015-000,3.128536594759628,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3940,,du,Fort-de-Pointe-aux-Trembles,1140-000,0.8278814235435284,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
3941,Parc,,Yvonne-Maisonneuve,0664-000,0.05745953632095566,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3942,,,,,0.0348901691719352,,,,En cours de validation,
3943,Parc,du,Village-Saint-Louis,2413-000,2.2542600045182453,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
3944,Parc,du,Village-Saint-Louis,2413-000,0.12582878964804242,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
3945,Parc,,Gabriel-Lalemant,0024-000,4.596856876130587,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3946,Parc,,Saint-Paul-De-La-Croix,0413-000,3.7251638321031084,Ville de Montréal,Ahuntsic-Cartierville,Arrondissement,Parc d'arrondissement,Parc de quartier
3947,,,École Sainte-Gertrude,,0.5335352726322968,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3948,,,Ludger-Duvernay,0235-000,0.2641398850972914,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
3949,,,Michel-Bourdon,1256-000,0.04013144735949406,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Passage
3950,,du,Fort-de-Pointe-aux-Trembles,1140-000,0.03701262403313588,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de voisinage
3951,Parc,,Conrad-Poirier,0964-000,2.4281903176118727,Ville de Montréal,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,Parc d'arrondissement,Parc de quartier
3952,Promenade,du,Rail,2417-000,0.33733966591997905,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
3953,Parc,,Duff Court,2394-000,1.2162927522673652,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc de quartier
3954,Parc,des,Saules,2422-000,0.8218803588028217,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Parc linéaire
3955,Parc,,Ranger,2400-000,0.7736633594629814,Ville de Montréal,Lachine,Arrondissement,Parc d'arrondissement,Place publique
3956,Square,,Saint-Louis,0042-000,1.181641196544334,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Parc de voisinage
3957,Parc,,Pierre-Boucher (Acteur),0649-002,0.04211482163902312,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
3958,Parc,de la,Capture-d'Éthan-Allen,0113-000,0.3919281889103992,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
3959,Parc,du,Portugal,0306-000,0.1262066733489032,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Place publique
3960,Parc,,Honoré-Mercier,0119-000,4.821138446837103,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3961,Parc,,Radisson,0496-000,0.9967408208036226,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3962,Parc,de,l'écoterritoire de la falaise,,1.9958215690002625,Ville de Montréal,"Service des grands parcs, du Mont-Royal et des sports",Agglomération,Grand parc,Parc-nature
3963,,,Jeanne-Mance / Sherbrooke,0322-000,0.041653070101575075,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
3964,Parc,,Lionais,0308-000,0.05885086995879623,Ville de Montréal,Le Plateau-Mont-Royal,Arrondissement,Parc d'arrondissement,Îlot de verdure
3965,Square,,Dézéry,0056-000,0.6354938020471017,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3966,Parc,,Jean-Amyot,0097-000,2.921649772939597,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Parc de quartier
3967,,,Desgroseilliers,1641-124,0.09777055845094865,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Espace voirie,Îlot de voirie
3968,,,École Saint-Louis-de-Gonzague,,0.444966353709706,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
3969,,,,,0.35509575820016603,,,,En cours de validation,
3970,,,,,0.006815831999934823,,,,En cours de validation,
3971,,,,,0.0054275195999277295,,,,En cours de validation,
3972,,,George V,0873-000,1.2562990557512637,Ville de Montréal,Mercier-Hochelaga-Maisonneuve,Arrondissement,Parc d'arrondissement,Îlot de verdure
3973,,,École Saint-Enfant-Jésus,,0.6533263900990225,Commission scolaire,Commission scolaire,Gouvernement du Québec,Parc d'arrondissement,Parc école
